n.image,accuracy,precision,recall,balance-accuracy,F1,IoU-1,IoU-2,IoU-3,IoU-4
01,0.978158,0.733022,0.723544,0.856218,0.728252,0.689175,0.720806
02,0.995472,0.944007,0.917983,0.958057,0.930813,0.781495,0.819071
03,0.993908,0.903863,0.915405,0.956016,0.909597,0.656013,0.758018
04,0.994841,0.883401,0.907426,0.952222,0.895253,0.693218,0.838766
05,0.990117,0.83483,0.939214,0.965728,0.883951,0.700444,0.802049
06,0.979823,0.861786,0.838302,0.914236,0.849882,0.762316,0.591475,0.723008
07,0.975711,0.919373,0.815094,0.903806,0.864099,0.630144,0.629925,0.917587
08,0.975722,0.771606,0.625866,0.80873,0.691136,0.839451,0.768313
09,0.988454,0.571675,0.968047,0.978409,0.718842,0.738806,0.617682
10,0.988711,0.909071,0.714139,0.855904,0.7999,0.674044,0.639736
11,0.985663,0.804859,0.909162,0.949259,0.853837,0.805155,0.679896,0.877006
12,0.921468,0.833392,0.455649,0.721402,0.589173,0.729317,0.695113,0.868613,0.839928
13,0.971502,0.939028,0.598982,0.798144,0.731414,0.769377,0.716243,0.727053
14,0.961675,0.858147,0.727645,0.857317,0.787526,0.727303,0.643560,0.774873,0.700653
15,0.986905,0.84945,0.866465,0.929563,0.857873,0.690394,0.655005,0.836223
16,0.917548,0.877858,0.533103,0.759884,0.663362,0.693568,0.876231,0.762616,0
17,0.974472,0.937108,0.772624,0.883703,0.846954,0.764915,0.67926,0.845047
18,0.909334,0.816008,0.663825,0.814743,0.732091,0.791102,0.898142,0.838801,0.779380
19,0.956871,0.668186,0.791973,0.880792,0.724832,0.860603,0.719191,0.750811
20,0.988,0.892286,0.876583,0.935369,0.884365,0,0.799498,0.924984
21,0.95515,0.688419,0.402431,0.695657,0.507937,0.797927
22,0.969353,0.561212,0.882465,0.927623,0.686095,0.849505,0.56
23,0.959117,0.6132,0.656089,0.816244,0.63392,0.873306
24,0.97098,0.953903,0.399588,0.69932,0.563237,0.707405
25,0.922176,0.866519,0.494049,0.741151,0.6293,0.626943,0
26,0.953668,0.994067,0.679422,0.839374,0.807165,0.923479
27,0.954524,0.972731,0.369628,0.684418,0.535697,0.756201,0.714664
28,0.984327,0.912441,0.897622,0.944906,0.904971,0.882870
29,0.975887,0.990631,0.708774,0.854092,0.826329,0.765596
30,0.988064,0.889885,0.740149,0.868465,0.80814,0.882647
